,Element Count,Downforce,Front Axle Moment,Rear Axle Downforce,Rear Axle Moment,Front Axle Downforce,Frontal Area,Cl,ClA,Drag,Cd,CdA,Center of Pressure,Unnamed: 13,RW 1st Element AOA,RW 1st Element X,RW 1st Element Z,FW 1st Element AOA,FW 1st Element Z,FW 4th Element AOA,FW 4th Element X,FW 4th Element Z,Bullhorn AOA,Bullhorn X
0,20014629.0,102.29844762105832,-3428.133598273303,57.13555997122172,2862.818180410512,47.71363634017519,0.5422450078687978,4.604604901960966,2.4968240212965287,55.571540750273634,2.50135749758493,1.356348615960617,-7.509709968284715,,5.8009,-13.4963,7.1598,1.6704,6.4884,8.8331,37.2539,9.7286,-10.518,-6.3032
0,19760700.0,105.30577750138868,-3462.117837801612,57.70196396336021,3013.7728886347063,50.22954814391178,0.5386604604920933,4.771511606432814,2.570224639164467,55.60276171913648,2.519417539926327,1.357110612228572,-7.2703109367703505,,6.003,-21.2731,5.5313,0.5544,6.4894,8.8332,37.3525,9.7758,5.0524,31.2531
0,19814676.0,108.12920134995544,-3357.1935811862254,55.95322635310376,3292.326596089027,54.87210993481712,0.5375849862561421,4.909245545893556,2.639136699317214,55.57216867037705,2.5230688668247185,1.3563639420952665,-6.309156469030578,,5.6929,-13.5221,4.1798,0.5479,6.4914,7.0476,27.6554,9.7827,4.4694,-6.3032
0,19592082.0,110.73376129669798,-3405.09950422016,56.751658403669325,3404.5908556012105,56.74318092668685,0.554645143292109,4.872857628843623,2.7027068177920177,57.19350846863068,2.516809876212612,1.3959363744309394,-6.120429384679957,,14.2955,-13.4398,8.3604,0.568,6.4953,8.8332,35.477,9.7271,4.4957,-6.3032
0,18977484.0,104.9049323864214,-3680.034522571079,61.33390870951799,2771.205807425976,46.18676345709961,0.5472138438691304,4.679050365179449,2.560441135987104,56.9920486178912,2.5420031244630548,1.3910193008647678,-8.414415250231677,,11.3712,-13.1846,8.1787,0.5473,6.4967,3.4481,35.3094,9.7215,5.6268,-6.3032
0,19726333.0,101.15506764736196,-3754.068320733844,62.56780534556407,2466.570091066052,41.109501517767534,0.5440244288773715,4.538246900300182,2.468917178040308,56.44870499124404,2.532529179314464,1.3777577403918295,-9.434857353962812,,7.6399,-13.6688,-1.0094,2.1273,6.4881,8.8334,25.5702,9.7852,4.5015,-6.3032
0,19969508.0,109.95897468223222,-3360.289471147613,56.004824519126885,3401.754562226756,56.69590937044593,0.5474262381532544,4.902571636563172,2.6837963482806213,56.34040257974434,2.511962852311292,1.375114374621489,-6.035957184878172,,10.5679,-23.6331,4.6363,0.5768,6.4891,8.8332,38.6905,9.7466,-2.2799,-6.3032
0,19891017.0,107.83645374758687,-3460.571147003665,57.676185783394416,3170.946205276154,52.84910342126924,0.5506058511012913,4.780173473148328,2.631991483594651,57.13390444629548,2.5326312667035804,1.3944815941290665,-6.807050225470802,,12.1657,-13.8595,10.5987,0.5761,6.4948,8.8333,34.8544,9.7219,4.3799,31.6232
0,19624715.0,108.14310754293598,-3468.300139551234,57.80500232585391,3182.075213843508,53.0345868973918,0.5435536307161417,4.855962322300376,2.639475950907156,56.32684080555347,2.529250572694919,1.3747833317792038,-6.86506748204856,,9.3078,-21.5502,3.9485,0.4376,6.4915,8.8334,19.163,-1.7281,5.5498,-6.3032
0,19620690.0,105.99276303996288,-3602.4642687591886,60.041071145986486,2915.673363630516,48.594556060508594,0.5548505861268586,4.662502056646873,2.586991998948201,57.35814908986444,2.523120262428859,1.3999547564772057,-7.803420474463445,,12.8847,-13.1397,4.4652,0.5396,1.8487,8.8333,39.6804,9.7386,-7.1905,-6.3032
0,19542307.0,104.7414269237035,-3608.171543312672,60.136192388544536,2833.013844449886,47.2168974074981,0.5486732481543445,4.659331282576521,2.556450429038408,56.68818363587016,2.521724547054825,1.3836027981831138,-8.078793907022897,,11.0814,-24.0543,9.6421,0.5766,2.9875,2.9736,23.8071,9.7771,4.2652,-6.3032
0,19612355.0,105.59059101382648,-3432.872346713596,57.21453911189327,3060.533289423988,51.00888815706647,0.5397200814226365,4.7750236850317735,2.5771761720803665,55.71956972975203,2.5197535369842385,1.3599615841461097,-7.055424490534923,,5.6308,-13.6717,6.835,1.306,6.4905,8.8332,31.794,9.7782,4.3197,-6.3032
0,19474121.0,108.05868568914988,-3446.2218244150145,57.43703040691691,3198.96191734155,53.3160319556925,0.547304762825697,4.81891578334078,2.6374155598783333,56.778053804085815,2.532037641203275,1.3857962606844956,-6.719371099704527,,10.5523,-13.3118,5.7028,0.8919,6.4935,8.8332,28.1774,11.6804,5.42,-6.3032
0,19861393.0,107.02845106696785,-3589.7819282736773,59.829698804561296,2992.046440262716,49.86744067104526,0.5438667960109813,4.8031437869212,2.6122704221728843,56.78012262531437,2.5481364112964635,1.3858467858107275,-7.628479036691371,,8.8944,-13.7694,4.2044,0.548,6.4976,8.8334,40.9195,9.7609,4.7031,-6.3032
0,19804345.0,112.1384168936502,-3466.1974412560216,57.76995735426703,3429.873707634776,57.16456179391294,0.5534342408194244,4.945466729941352,2.736990625182813,57.60204482207316,2.5403336709694893,1.4059076366210208,-6.233568450420872,,14.0001,-13.3154,2.8987,0.5541,6.4919,10.1615,18.9909,10.4362,5.2059,-6.3032
0,19395583.0,107.73450809127884,-3556.2026659197877,59.27004443199646,3069.0454298581626,51.15075716430271,0.5452621869494378,4.822456757122873,2.629503317857912,56.71734218687177,2.538805206623218,1.3843144792019952,-7.367417321986406,,11.271,-14.634,-4.0304,0.5653,6.4938,0.6104,43.8578,9.7607,4.1379,-6.3032
0,18976613.0,115.12065043078928,-3360.5906509426545,56.00984418237758,3718.8761193989303,61.98126865664885,0.5379304582869234,5.223312099948992,2.809778671701194,57.11789436356203,2.5915818546574942,1.3940908147639808,-5.3273875488959295,,6.6411,-6.5189,-3.7368,0.0425,6.4878,8.8334,44.3688,5.915,5.0482,-6.3032
0,19949348.0,104.8964144303462,-3472.220191345257,57.87033652242095,2978.496317888462,49.64160529814103,0.538303936156911,4.7561106628185525,2.5602330905930817,55.61028172288256,2.521427022085416,1.3572940907209776,-7.378222961004058,,6.044,-13.3159,1.8771,0.5625,6.9469,8.8333,42.119,9.7492,4.3281,-6.3032
0,19023681.0,104.85725703476317,-3526.874592875823,58.781243214597055,2921.433890692603,48.69056484487672,0.5409326842498443,4.731230854423943,2.559277405889228,56.029886741208166,2.5281066510446486,1.3675355168194665,-7.661207969215278,,6.8425,-13.1907,-0.3456,0.5554,4.0307,8.8333,42.3242,5.9365,4.4824,49.7893
0,18472779.0,99.59949844378517,-3666.207389109063,61.10345648515104,2458.769640962364,40.97949401603939,0.5476508349816039,4.438868485640555,2.4309500325345774,56.01925354681827,2.4966199935075637,1.3672760240761836,-9.228339653471382,,10.7249,-13.2075,4.7514,0.552,5.9475,8.8333,42.3983,8.6797,9.338,74.7886
0,19364655.0,110.1718302788762,-3373.935201524258,56.23225335873763,3401.1986130291093,56.68664355048515,0.5490400246270933,4.897623911494094,2.6889915529809585,56.7335264134152,2.522055545799528,1.38470943897667,-6.055224035041954,,11.8623,-13.2353,2.8161,0.5584,6.489,8.8333,42.5424,9.7269,5.1941,-6.3032
0,19518381.0,113.71458248240523,-3446.567609800569,57.44279349667615,3546.431517418977,59.10719195698295,0.5475223581942449,5.069127119135047,2.77546043425522,57.52675095756885,2.564406490256959,1.404069888914117,-5.931740130000298,,11.0008,-13.3243,5.4509,0.5566,6.4888,8.8334,20.9195,9.7761,5.3858,-7.839
0,20697856.0,109.59518368879948,-3378.4585739552545,56.30764289925425,3361.213745571773,56.02022909286288,0.5386997686878365,4.965506595236269,2.674917254271705,56.1040068845516,2.541943968956486,1.3693446280943002,-6.190818656391197,,6.3197,-13.3944,-1.3752,0.568,6.4888,8.8333,43.6725,9.7572,5.3435,-6.3032
0,19286029.0,105.93532433652352,-3546.460245558761,59.10767075931268,2968.145132706167,49.46908554510278,0.5494611124237317,4.70568345562642,2.585590066242443,56.88687719765017,2.5269346041822773,1.3884522986360164,-7.548109176566048,,11.9485,-5.5998,3.3756,0.5675,6.4898,8.8334,16.5558,9.7647,4.0172,-6.3032
0,20062347.0,101.85975621006426,-3530.432086874188,58.840534781236464,2733.541897165973,45.55903161943288,0.5401996314086182,4.6022183131974455,2.4861166364512526,55.5206632707658,2.5085295976816866,1.3551067640452563,-8.152922540880283,,6.057,-13.2559,1.1526,1.479,6.4872,8.8334,39.8017,9.7598,4.4772,-6.3032
0,20316380.0,108.52759902981832,-3470.2693727270425,57.83782287878404,3203.750693364131,53.39584488940218,0.5431827533883662,4.876554755561224,2.6488604391748765,56.514911965651336,2.539428358960557,1.3793736880526957,-6.802055683092227,,9.0204,-13.1855,3.4173,0.5605,6.4943,5.8782,41.995,9.7608,5.1436,-6.3032
0,18997839.0,113.40948321512244,-3494.2807501839293,58.23801250306549,3479.955973276596,57.99926622127659,0.5455795031097312,5.073529803101095,2.768013868988308,57.592190983141606,2.5764661745667543,1.40566713529916,-6.210321510783073,,10.3702,-13.5492,-2.3103,0.5625,6.4882,8.8334,40.0135,9.735,5.4041,-6.3032
0,19463357.0,103.68091851210608,-3622.823623522904,60.38039372538173,2753.144672158641,45.88574453597735,0.5458711639208946,4.635830821218892,2.5305663661191136,56.57153449390907,2.5294535096145934,1.38075573137711,-8.31274095633338,,10.5136,-22.917,-3.1568,0.5661,6.4911,8.8333,42.5435,9.778,4.6699,-6.3032
0,19703041.0,105.56047119195377,-3644.344650284349,60.73907750473914,2847.208735390131,47.45347892316885,0.5545936325521402,4.64563741366826,2.5764409287664103,57.70873350069958,2.539718214773336,1.408511550389981,-8.065183498228924,,14.209,-13.526,-3.1674,1.2523,6.4939,8.8333,39.2382,9.7793,4.2336,-6.3032
0,19758693.0,109.45408433570492,-3284.866460137064,54.74777433561773,3446.128804684223,57.435480078070384,0.5417997650358439,4.9307394434124525,2.6714734718938344,55.85430634973411,2.5161512525964054,1.363250157451377,-5.722425909338543,,6.9746,-13.5162,0.749,0.5667,6.4889,8.8334,39.7528,9.7519,-11.331,-6.3032
0,20022777.0,109.6392964653103,-3356.7146920751024,55.945244867918376,3385.67038953491,56.42783982558184,0.5441598071036778,4.917661739669314,2.6759938636595906,56.34827705098789,2.5273946028794896,1.3753065595777796,-6.054157187645986,,8.3287,-13.1197,2.3456,0.5595,6.4914,8.8333,40.7778,9.7526,-11.8904,-23.3067
0,19993254.0,109.04868149953394,-3443.185610915012,57.38642684858353,3262.8789755567896,54.38131625927983,0.5499336609499118,4.8398175665100105,2.6615785926805438,56.76456468948433,2.5193347921463345,1.3854670054035187,-6.567924432310566,,11.6691,-13.472,13.763,0.5674,6.4898,8.8333,42.0424,9.7462,5.3696,-6.3032
0,20120400.0,98.7169265657306,-3809.85614505454,63.49760241757568,2260.846189210831,37.68076982018052,0.5470546106690716,4.4043295382399,2.40940878080012,55.98837750275853,2.4979633525090854,1.3665223692724666,-8.569552200805864,,8.7881,-13.3519,3.7497,2.3057,6.4941,8.8333,41.2484,9.7384,4.7589,-6.3032
0,19101339.0,111.67875149428232,-3393.569218418384,56.559486973639736,3474.2343181185684,57.90390530197614,0.5437662750524014,5.012762936946039,2.725771429943883,56.671171669997015,2.543717091565189,1.3831875676675311,-5.966136421475324,,9.5087,-13.5761,-3.0383,0.5518,6.4905,8.8334,43.9627,9.7239,5.0314,-6.3032
0,19099206.0,101.41768977475596,-3665.94123935561,61.09902065592684,2570.8473993330667,42.84745665555112,0.5474459422615532,4.521591648800051,2.4753270006993136,56.4171328501785,2.515293311365749,1.376987116904805,-8.90580712323549,,10.5887,-28.9205,-0.6822,0.562,3.8742,8.8334,42.1639,9.7535,5.2368,-6.3032
0,20411037.0,110.03716873402756,-3196.5535240514305,53.27589206752385,3570.299135657589,59.50498559429315,0.5469109807222846,4.910679912921593,2.685704767189171,56.146526708852825,2.505677164012828,1.370382355143689,-5.158891501652625,,8.9581,-13.1282,13.5784,0.5557,6.7223,8.8333,42.8053,9.7577,-11.7403,-6.3032
0,19559699.0,108.56782119494213,-3350.926501884017,55.84877503140029,3325.5670690072047,55.42611781678675,0.5385975473747333,4.919892790060531,2.6498421900732354,55.90296588385739,2.5333160025486725,1.3644377856978789,-6.193252535689765,,6.1993,-19.3547,-0.4268,0.5667,6.4921,8.8334,39.7214,9.7409,4.3546,-6.3032
0,19424734.0,110.45312630008245,-3352.170704114238,55.86951173523731,3440.261708278067,57.337695137967785,0.5464702388277748,4.9332188342163015,2.695857274523859,56.64020410476353,2.529747513930408,1.3824317281115197,-5.906367934972697,,10.7247,-13.3294,-0.6042,0.5591,6.4879,8.8333,41.5649,9.7466,8.6007,-22.7937
0,19402655.0,101.79546027564624,-3560.0544145954973,59.33424024325829,2699.9656226116945,44.99942704352824,0.5412914090438214,4.590036632815642,2.484547396539537,55.75003916947076,2.513812712038972,1.3607052249718452,-8.312538682663652,,7.9956,-8.6864,-0.3571,0.3797,6.4883,8.8334,36.6201,8.6094,5.1941,-6.737
0,19372822.0,106.7499414134679,-3305.3718076744103,55.08953012790684,3259.329313667025,54.32215522778375,0.5412273956970641,4.814007301730987,2.605472634782513,55.62537749354628,2.5084882471110213,1.3576625611205917,-6.209834955928073,,6.8265,-7.4645,3.9294,0.3964,6.4888,8.8334,24.3268,8.904,-7.5762,23.2033
0,19677529.0,111.16793590764762,-3405.5122642205824,56.75853773700971,3430.878124824399,57.18130208040665,0.5439677170529784,4.987986868435469,2.7133038295130767,56.6317554385551,2.541006542557648,1.3822255279717657,-6.098787947698097,,9.4252,-7.7999,3.813,0.1914,6.4886,8.8334,40.3293,6.0989,5.2665,-7.6132
0,19471694.0,111.70509313413928,-3381.833083410905,56.36388472351509,3487.5903602699345,58.12650600449891,0.5455504970619819,4.997547298376625,2.7264144127201324,56.99537918099358,2.5499025626690424,1.3911006105237176,-5.883909945119161,,10.4719,-9.3309,1.5508,0.1872,6.488,8.8334,31.89,6.1001,5.27,-7.7383
0,19612135.0,110.73578060230358,-3390.398873498721,56.50664789164536,3419.4156656673736,56.99026109445622,0.5395274412572385,5.0094878485754695,2.702756160951152,56.179933218362,2.541479287547563,1.3711978170188062,-6.101357621698658,,6.8946,-7.0451,1.343,0.3451,6.5199,8.8334,30.3747,9.1286,5.308,-6.9999
0,19800395.0,108.08112072510812,-3366.024397750825,56.10040662918042,3280.5390103902223,54.675650173170375,0.5440221784081495,4.848999270889048,2.6379631464485884,56.55361591435465,2.537246472788837,1.3803183532849768,-6.299405448085901,,9.1298,-7.8621,-1.24,0.215,5.7427,8.8334,40.0994,8.4161,-4.4407,21.8112
0,18978896.0,103.85322962616698,-3632.158569165365,60.535976152756085,2754.4061816403355,45.90676969400559,0.5471602326912212,4.632595138849587,2.5347718341371603,56.4568380617804,2.518377854027988,1.377956212614372,-8.348846287173359,,10.1525,-8.1449,0.9199,0.0854,1.496,8.8334,20.9588,7.3984,5.2021,-7.0334
0,20764861.0,107.4287297861852,-3646.499804997028,60.77499674995047,2959.944128869908,49.33240214783179,0.5424303465118312,4.833874057634829,2.622039980077412,56.90770992721455,2.5606251069343364,1.3889607640412869,-7.868864592968682,,7.9719,-9.9952,1.8456,0.1587,4.1519,8.8334,35.3622,8.662,5.2591,-6.9866
0,19299366.0,112.01417869954255,-3550.569143972987,59.176152399549785,3337.8618451072025,55.63103075178671,0.5452036747496674,5.01456298082955,2.7339581644119164,57.75591328506368,2.585571470020202,1.4096630667829135,-6.676121729494417,,9.8979,-10.15,3.3143,0.5287,6.4879,8.8334,22.2841,9.01,7.164,-7.0965
0,19654022.0,109.61454910438164,-3392.997697476068,56.54996162460113,3347.865518867436,55.7977586477906,0.5397098292850698,4.957089544740039,2.6753899519424507,56.53647055716928,2.556744058022533,1.379899899080958,-6.241611794273089,,7.0294,-11.4607,2.7798,0.0495,6.4878,9.477,29.7801,6.192,5.0582,-6.971
0,20231948.0,111.2996280991948,-3413.737120684109,56.89561867806848,3430.75181966755,57.17919699445917,0.541772209290482,5.014133294107116,2.716518072425374,56.92805827579988,2.564652526198543,1.3894574651810003,-6.102721442914396,,7.9101,-13.205,-3.7039,0.3836,6.4887,8.8334,34.0591,7.2812,-5.3501,23.4869
0,19875498.0,104.09610881744165,-3462.729525689012,57.71215876148353,2938.7713391622806,48.97952231937135,0.5402516922632856,4.70280799654636,2.5406999785234827,55.71686114584608,2.517151727531671,1.359895480482438,-7.433186706000244,,6.7066,-10.6019,0.9149,0.1353,6.4883,8.8334,33.637,8.5971,-8.6188,-7.1394
0,19684040.0,112.50630209439322,-3349.358676734545,55.82264461224242,3569.335963634246,59.48893272723743,0.5420601693300359,5.065802233041726,2.745969616235072,56.8422049488796,2.5594243469086506,1.3873619948727196,-5.61242751573589,,8.0725,-12.9274,-0.7895,0.3137,6.4886,8.8334,31.5968,8.268,-3.1207,-6.7496
0,19554362.0,107.95157492322448,-3469.536727089653,57.82561211816088,3169.0601242586627,52.81766873764438,0.5405734593515957,4.874085343839276,2.6348011754941094,56.28627298332609,2.541362628590466,1.3737931876040126,-6.897599342586344,,8.4234,-8.4916,-0.3426,0.4541,6.4887,2.5046,37.6625,7.3019,5.3138,-6.7738
0,19614646.0,108.5211388939326,-3406.1392966632893,56.76898827772149,3267.483496504532,54.45805827507553,0.5420229615722332,4.886698463595647,2.648702773548594,56.17522746635096,2.529566133841055,1.3710829273573526,-6.480292358136227,,8.1705,-9.6864,-2.0571,0.4277,6.4882,8.8334,27.7358,6.2622,-2.5858,-6.4841
0,19709661.0,105.4212979095609,-3663.469297606119,61.05782162676866,2819.5254791277894,46.9920913187965,0.5466994866258497,4.706505643790102,2.5730442192617127,56.87281511258874,2.5390716165841667,1.38810914929283,-8.257077056975554,,10.5363,-13.0763,8.1764,0.3583,6.4884,8.8334,18.1896,5.9752,5.3648,-7.2445
0,19222418.0,112.24571454894802,-3551.3376996817133,59.18896166136189,3351.3318325779624,55.85553054296604,0.5408963766797305,5.064943320447752,2.7396094901183923,57.27712638370743,2.584556567325265,1.3979772825900378,-6.680556462559069,,7.6909,-7.363,2.6679,0.2457,6.4879,8.8334,24.2065,1.7409,5.2507,-7.2397
0,19320924.0,102.45269674105916,-3669.441661815285,61.15736103025475,2630.9958304682677,43.84993050780446,0.5447719847424722,4.590156813219126,2.500588837416565,56.13263134351432,2.514893100925964,1.370043306006588,-8.78881990484329,,7.5686,-12.8416,5.3501,2.0488,6.4885,8.8334,36.1982,9.0622,9.131,-7.3521
0,19096577.0,105.57514559167778,-3520.034313203116,58.66723855338528,2972.421490281116,49.54035817135193,0.5481667425481267,4.700757896842259,2.576799143819404,56.442525769263874,2.513116579102351,1.3776069288102273,-7.487972827839838,,11.0403,-11.2972,3.811,0.944,6.4886,8.8334,30.1952,6.7592,5.2302,2.8979
0,19329008.0,111.323940816497,-3383.808611773834,56.39681019623057,3462.175464972498,57.7029244162083,0.5443844039320274,4.991163250508513,2.717111431055517,57.05461647986021,2.558020340975353,1.3925463785678691,-5.940309071551088,,10.0498,-12.0674,-3.3834,0.2903,6.4882,8.8334,32.5632,6.2264,5.1611,-6.7265
0,19285124.0,103.51752817268384,-3602.9826958578087,60.04971159763015,2762.93773721866,46.04896228697767,0.5435904383905272,4.647944751376487,2.5265783250156946,56.38154573545203,2.531535617218684,1.376118555965138,-8.24470015327655,,9.4926,-11.564,-3.23,0.5503,6.4885,8.8334,21.9308,7.7317,5.2081,-6.7734
0,19835006.0,104.93306729205382,-3547.981219425219,59.133020323753655,2904.989296500832,48.41648827501386,0.5447378276207261,4.701578905455365,2.561127879345187,56.38437384414133,2.5263302551244378,1.3761876550290009,-7.736990322645997,,9.9201,-10.3974,-0.5257,0.4444,6.488,8.8334,24.7253,6.9106,5.2129,-7.2285
0,19410816.0,107.14140388682242,-3502.050225191907,58.36750375319845,3086.7242970691427,51.445404951152376,0.5384288622039421,4.856773733728369,2.6150271554333577,56.16104973091967,2.545808635099385,1.370736846785533,-7.192367590120343,,7.2224,-8.1284,-1.3429,0.4103,6.488,0.9639,29.9429,5.4393,1.9966,-7.5539
0,19354644.0,114.19824640079604,-3424.557091562098,57.07595152603496,3598.185462448804,59.96975770748008,0.5424933096396184,5.137879553638626,2.787265283583144,57.438525649887545,2.584209791558128,1.4019165226254773,-5.757599950442677,,8.4592,-13.1464,1.6284,0.4232,6.4882,8.8334,43.0353,7.7214,8.591,-0.571
0,13546465.0,0.0,0.0,0.0,0.0,0.0,0.5381707583893993,0.0,0.0,0.0,0.0,0.0,0.0,,5.9196,-13.096,-0.3083,0.3219,3.4404,3.1514,33.0887,7.8318,-0.3149,-5.0553
0,19184419.0,110.54259904439344,-3551.620815100288,59.193680251671466,3246.313818812045,54.10523031353409,0.5515300938055282,4.891919992808401,2.6980410925227565,57.761645736278425,2.5561670526792994,1.4098030543468143,-6.883844722089676,,13.9008,-13.0694,-0.1498,0.3541,6.4884,5.0511,33.6092,8.1348,7.3342,-3.7629
0,20579540.0,110.33746690180492,-3460.001088013142,57.66668480021904,3325.318726737305,55.421978778955086,0.541744703555547,4.971039555714478,2.693034350473438,56.99049463285284,2.5675956778287325,1.390981359335831,-6.474033062194467,,8.1387,-13.128,0.4975,0.3335,6.4883,8.8334,35.3526,8.1227,3.0344,32.3308
0,19360139.0,109.95412542091952,-3353.346390265124,55.88910650441875,3408.3994326300985,56.80665721050164,0.5417914132945092,4.953341692538622,2.683677996131116,56.28021814443946,2.535376912260736,1.3736454405280127,-6.002137839445662,,8.4314,-12.9678,1.3488,0.0328,6.4882,8.8334,35.5061,7.8385,3.6534,-6.1353
0,20003281.0,111.30155513919448,-3516.859243114654,58.61432071857757,3327.7482026102107,55.46247004350352,0.5421047286206302,5.011144526733019,2.71656514374336,57.14488111902809,2.572841483592043,1.394749534246564,-6.631423021164598,,8.2424,-13.1223,1.5468,0.4026,6.4886,8.8334,38.2905,8.2446,7.4968,-1.2374
0,19408247.0,110.92845771941052,-3388.7446794607104,56.47907799101184,3432.918743835727,57.215312397262124,0.5420470665981214,4.994877639344732,2.707458772423361,56.60139781981135,2.548643171808571,1.381484555084168,-6.040581780246172,,8.1927,-7.0539,0.6465,0.3448,6.4883,8.8334,39.0186,8.0184,2.3663,-2.9367
0,19223991.0,103.54073128783132,-3725.9945491619264,62.09990915269878,2641.3527841452155,44.02254640242026,0.5406185687568889,4.674542950051438,2.5271447192494136,56.77454546248939,2.563194676462994,1.3857106374347006,-8.88682748593001,,8.302,-12.9597,-0.5619,0.1696,6.4882,2.3816,31.3418,7.8116,-2.3941,-0.572
0,19303946.0,104.3161179984565,-3584.868841721917,59.74781402869861,2830.1617215834394,47.16936202639066,0.5440905926724964,4.6794961420966334,2.546069829362017,56.445399721729885,2.5320730420666693,1.377677122148105,-8.017432268696837,,8.0754,-12.9761,-0.3512,1.7208,6.4882,8.8334,38.3671,8.127,4.2568,-2.3684
0,20106357.0,110.09165379023796,-3358.965692946902,55.98276154911503,3411.237583210855,56.85395972018092,0.5442825827023414,4.936837437983758,2.6870346311274105,56.195172483936446,2.5199587961612773,1.371569681878143,-6.01495958742101,,8.1159,-13.1439,14.1102,0.4102,6.4884,8.8334,33.116,5.6667,-1.7902,-5.7312
0,19469873.0,110.96890559704248,-3362.401606103934,56.040026768398896,3461.7492024231524,57.69582004038587,0.5418573770479256,4.998448023674315,2.708445935418552,56.505141820074215,2.5451996028832986,1.379135180881766,-5.904228623174184,,8.2703,-13.102,0.0807,0.3629,6.4883,8.8334,37.7767,7.8913,4.9853,-4.7214
0,19329539.0,100.81535930445644,-3706.676250725193,61.77793751208656,2493.071435421146,41.551190590352434,0.5410124008707282,4.548187506521309,2.4606258425133443,56.270630962931165,2.5385951356556995,1.373411449179842,-9.236965414482649,,8.4079,-13.0527,-0.8413,0.3848,6.4886,3.29,39.2869,12.9626,0.6354,-3.3012
0,19343303.0,112.25105976676028,-3441.415950485072,57.356932508084526,3461.5822916258794,57.69303819376466,0.5527755034729492,4.956333892555163,2.7397399628372225,57.87398029132707,2.555368034929802,1.412544852067002,-6.072242700033874,,13.9576,-12.9942,0.0241,0.3965,6.4883,8.8334,42.9352,7.9964,4.5434,-2.0828
0,19702520.0,101.65124083477342,-3570.998213767134,59.5166368961189,2680.1528956197567,44.66921492699595,0.546809609586443,4.537278361699789,2.481027409546077,55.33661537142655,2.469990778987005,1.3506146935399983,-8.425579215750016,,8.4222,-13.0108,14.4874,0.3494,2.5434,10.3576,34.7403,7.8568,1.5152,-2.4911
0,19505740.0,101.61494541721666,-3644.63993235908,60.74399887265133,2604.2791517434907,43.40465252905818,0.5419011361716854,4.576741725540252,2.4801415410346226,55.85339663211815,2.515639503911534,1.3632279053680354,-8.806761874263064,,8.7479,-12.9435,0.7099,0.3437,6.4882,8.8334,39.7611,-2.8338,-1.1602,-2.9377
0,19265167.0,100.3908314103592,-3635.015515524965,60.58359192541608,2538.6253765049623,42.31042294174937,0.5417610569652266,4.522776626699155,2.4502642456981563,55.89628183631814,2.518221967654721,1.3642745948696742,-8.936799811570792,,8.1565,-26.2008,0.028,0.3221,6.4886,8.8334,36.7559,8.0224,3.2954,-1.7106
0,19751544.0,109.30955106807365,-3388.864191893234,56.48106986488724,3333.242845997647,55.55404743329412,0.5424634034041802,4.918204207372913,2.667945792968269,56.248802018621454,2.530822714434054,1.3728787030845024,-6.275704587058262,,8.1547,-12.9894,1.3737,0.4088,6.4886,8.8334,38.6588,7.7743,-0.8217,-0.9608
0,19682803.0,102.93418205059808,-3380.421107752178,56.34035179586965,2949.625835455534,49.16043059092557,0.5433116302591425,4.62412413785412,2.512340423858174,55.62646673007514,2.498914183663881,1.3576891390041177,-7.1533730960846285,,8.3707,-13.0072,-0.0729,0.3757,6.4886,8.8334,35.5155,8.2202,-8.7567,-3.6925
0,20334413.0,109.31337170083604,-3362.966998162969,56.04944996938282,3359.374993600932,55.9895832266822,0.544987879756497,4.895593119338035,2.6680389142585312,55.9697692390184,2.5066029243646537,1.3660682131409276,-6.150799125425057,,8.3094,-13.0228,14.4611,0.6045,6.4882,8.8334,36.0135,8.4378,-1.8463,-5.5326
0,19272924.0,108.62241430891603,-3412.142182787812,56.86903637979687,3267.708649679176,54.46181082798628,0.5426582440283729,4.885532587784259,2.651174535230399,56.854190398408846,2.5571425723753007,1.387654498055377,-6.456752381372789,,8.2718,-13.086,0.7415,0.3496,6.4884,8.8334,40.3665,8.0287,-2.1105,39.1217
0,19386293.0,113.49359055916538,-3478.996513522034,57.98327522536724,3500.412480465672,58.34020800776119,0.5421139305392266,5.109750016790734,2.770066665675304,57.31946252400059,2.580657842891685,1.3990105665868933,-6.135840697531704,,8.0792,-13.1262,4.3046,0.3534,6.4886,8.8334,36.1875,8.2525,5.6765,-5.9222
0,19672466.0,103.85389620918524,-3530.5384582626766,58.84230763771128,2856.0672847743053,47.60112141290509,0.5425888795659101,4.67165513023069,2.5347881228302054,55.69315555918944,2.5052427052208364,1.359316832466443,-7.847608220596304,,8.3603,-13.0309,0.1207,0.4005,6.4884,8.8334,34.9365,8.2588,-0.3884,-1.6643
0,19654464.0,112.2686632796788,-3482.182700971222,58.03637834952037,3421.898087879013,57.03163479798354,0.5539894065712632,4.946248958513554,2.740169525280652,58.04077264938106,2.557117034101952,1.416615748255409,-6.270223268164207,,14.601,-12.9721,1.0856,0.3687,6.4882,8.8334,36.4693,7.8715,7.849,-24.8802
0,19519272.0,108.00231914222836,-3385.0438889884954,56.41739814980826,3256.6735320480702,54.277892200801176,0.537112087656972,4.907801933165882,2.6360397421296504,55.54552467660065,2.524079441549197,1.3557135782625334,-6.474586413203275,,5.6078,-13.1363,-0.6086,0.3632,6.4885,8.8334,33.1974,7.8469,3.2607,-3.1394
